autor,texto,likes,fecha,texto_limpio,ubicacion,tokens,sentimiento,probabilidad
@Jorgelopez1965-z3c,"Felicidades por el gran logro a los hermanos del salvador, cuiden a su presidente y mantengan alejada a la izquierda del poder, por qué si la izquierda vuelve les largan a todos los delincuentes de nuevo a la calle, saludos desde Córdoba Argentina.",0,2026-02-03T10:27:04Z,felicidades gran logro hermanos salvador cuiden presidente mantengan alejada izquierda poder izquierda vuelve largan delincuentes nuevo calle saludos córdoba argentina,sin info,"felicidades,gran,logro,hermanos,salvador,cuiden,presidente,mantengan,alejada,izquierda,poder,izquierda,vuelve,largan,delincuentes,nuevo,calle,saludos,córdoba,argentina",positivo,0.686685383319855
@esmerodriguez5269,"Juan!! Juancito chulo 😍 Mi esposo y yo te seguimos desde Escocia, pero somos salvadoreños. Tenemos 12 años de haber dejado la tierrita. No sabes el gusto que nos da verte visitando a nuestro amado Pulgarcito ❤",0,2026-02-03T10:18:44Z,juan juancito chulo esposo seguimos escocia salvadoreños años haber dejado tierrita sabes gusto verte visitando amado pulgarcito,sin info,"juan,juancito,chulo,esposo,seguimos,escocia,salvadoreños,años,haber,dejado,tierrita,sabes,gusto,verte,visitando,amado,pulgarcito",positivo,0.971756219863892
@SANTIAGOPOR,"...""Quién controla a los que hoy controlan "" , asi mismo todo es un juego de poderes y teatros en mascarados de progreso y decadencia ,para perpetuar el paradigma perceptual que las elites manejan ....",0,2026-02-03T10:12:42Z,quién controla hoy controlan asi mismo juego poderes teatros mascarados progreso decadencia perpetuar paradigma perceptual elites manejan,sin info,"quién,controla,hoy,controlan,asi,mismo,juego,poderes,teatros,mascarados,progreso,decadencia,perpetuar,paradigma,perceptual,elites,manejan",negativo,0.880613327026367
@snxoxoxoxo,"Quisiera que Bukele fuera mi presidente,  la seguridad y la paz de la gente es esencial para un país próspero, el Salvador tiene un gran futuro ahora❤",3,2026-02-03T10:08:34Z,quisiera bukele presidente seguridad paz gente esencial país próspero salvador gran futuro ahora,El Salvador,"quisiera,bukele,presidente,seguridad,paz,gente,esencial,país,próspero,salvador,gran,futuro,ahora",positivo,0.941050112247467
@titohyogui4714,BUKELE es el salvador. Del Salvador!!!!!,2,2026-02-03T09:47:39Z,bukele salvador salvador,sin info,"bukele,salvador,salvador",positivo,0.779432594776154
@joelvillegas8532,"Y mexico cuando,?😢",0,2026-02-03T09:29:10Z,mexico,sin info,mexico,negativo,0.951542794704437
@DreamsVille77,"Lo bueno que se hizo fue encerrar a esas basuras de los pandilleros pero aparte de eso el pais sigue jodido mas en el sistema de salud y economía, se hace falsa publicidad para el extranjero",0,2026-02-03T09:28:15Z,bueno hizo encerrar basuras pandilleros aparte pais sigue jodido mas sistema salud economía hace falsa publicidad extranjero,sin info,"bueno,hizo,encerrar,basuras,pandilleros,aparte,pais,sigue,jodido,mas,sistema,salud,economía,hace,falsa,publicidad,extranjero",negativo,0.979727149009705
@ramonlandaverde1756,"Antes el centro historico era un basurero, un tremendo desorden i una gritason de los venderones ilegales pandilleros.",0,2026-02-03T09:25:04Z,centro historico basurero tremendo desorden gritason venderones ilegales pandilleros,sin info,"centro,historico,basurero,tremendo,desorden,gritason,venderones,ilegales,pandilleros",negativo,0.964119136333466
@ricardoramirezramirez8937,este tipo es un crack saludos mi querido amigo Juan que Dios te bendiga siempre,0,2026-02-03T09:24:29Z,tipo crack saludos querido amigo juan dios bendiga siempre,sin info,"tipo,crack,saludos,querido,amigo,juan,dios,bendiga,siempre",positivo,0.970393776893616
@carmeladelgado4173,no tiene precio la tranquila para la mayoría,0,2026-02-03T09:13:53Z,precio tranquila mayoría,sin info,"precio,tranquila,mayoría",neutro,0.484272718429565
@jorgerivera8097,"Gracias a DIOS El Salvador cumplirá 200 no alá o crishna.  EL Salvador es cristiano. En la guerra civil hubo intervención de U.S.A por parte del estado y de cuba y Rusia por parte guerrillera.     Lo del precio de la paz en El Salvador no es una pregunta compleja, otros la hubieran contestado. Sí había turismo y mochileros y sí se podía caminar por ahí.  Era una ruleta rusa pero sí se podía. ¿ Es Mejor hoy? Sí. Mucho mejor. Solo falta más empleos con salarios justos a su tiempo, lo que no se dá gasta hoy.",0,2026-02-03T09:12:17Z,gracias dios salvador cumplirá 200 alá crishna salvador cristiano guerra civil intervención parte cuba rusia parte guerrillera precio paz salvador pregunta compleja contestado turismo mochileros podía caminar ahí ruleta rusa podía mejor hoy mejor solo falta empleos salarios justos tiempo gasta hoy,El Salvador,"gracias,dios,salvador,cumplirá,200,alá,crishna,salvador,cristiano,guerra,civil,intervención,parte,cuba,rusia,parte,guerrillera,precio,paz,salvador,pregunta,compleja,contestado,turismo,mochileros,podía,caminar,ahí,ruleta,rusa,podía,mejor,hoy,mejor,solo,falta,empleos,salarios,justos,tiempo,gasta,hoy",neutro,0.538927018642426
@luisjosp5,Solo un zurdo mugroso podría reclamar a favor de los derechos de esos criminales.,0,2026-02-03T09:09:12Z,solo zurdo mugroso podría reclamar favor derechos criminales,sin info,"solo,zurdo,mugroso,podría,reclamar,favor,derechos,criminales",negativo,0.953112185001373
@lidiaramirez1359,La Paz no tiene precio y si el president debe tener ya un sucesor felicidades para el Salvador ❤y muchos mas exitos,1,2026-02-03T08:57:09Z,paz precio president debe tener sucesor felicidades salvador mas exitos,"La Paz, El Salvador","paz,precio,president,debe,tener,sucesor,felicidades,salvador,mas,exitos",positivo,0.921478629112244
@mcpatch1,"Todos esos ""turistas"" que veo, más parecen locales desempleados. Y la seguridad que transmiten las personas ""descansando"" en las aceras, eso más parece gente que no tiene ni pa' comer. Mira esos que tienen colgadas unas bolsas en los árboles: ahí viven.

No digo que de eso no hay en todas partes, pero es obvio que otros YouTubers y el presidente VIRAL lo ocultan. 🤣 Además, más allá de la ""seguridad"" del centro y sus alrededores, hay personas comiendo de la basura (literalmente).

Los criminales DEBEN PAGAR pero hay inocentes presos, y eso es VERDAD.


El gordo de Soyacity hubiera sido una buena referencia. Él va a los lugares olvidados, a los lugares donde la ignorancia es grande y por ende no ""vale la pena"".",0,2026-02-03T08:38:00Z,turistas veo parecen locales desempleados seguridad transmiten personas descansando aceras parece gente comer mira colgadas unas bolsas árboles ahí viven digo todas partes obvio youtubers presidente viral ocultan además allá seguridad centro alrededores personas comiendo basura literalmente criminales deben pagar inocentes presos verdad gordo soyacity sido buena referencia lugares olvidados lugares ignorancia grande ende vale pena,sin info,"turistas,veo,parecen,locales,desempleados,seguridad,transmiten,personas,descansando,aceras,parece,gente,comer,mira,colgadas,unas,bolsas,árboles,ahí,viven,digo,todas,partes,obvio,youtubers,presidente,viral,ocultan,además,allá,seguridad,centro,alrededores,personas,comiendo,basura,literalmente,criminales,deben,pagar,inocentes,presos,verdad,gordo,soyacity,sido,buena,referencia,lugares,olvidados,lugares,ignorancia,grande,ende,vale,pena",negativo,0.970936715602875
@19cojute78,"Gracias Juan, muy buen video",0,2026-02-03T08:36:53Z,gracias juan buen video,sin info,"gracias,juan,buen,video",positivo,0.977329432964325
@RealRogerFK,"Pensaba que ibas a enseñar el tema de cómo viven los salvadoreños, si la economía de verdad crece, si la corrupción ha cambiado de lado o algo así

Ojalá que no",0,2026-02-03T08:14:02Z,pensaba ibas enseñar tema cómo viven salvadoreños economía verdad crece corrupción cambiado lado así ojalá,sin info,"pensaba,ibas,enseñar,tema,cómo,viven,salvadoreños,economía,verdad,crece,corrupción,cambiado,lado,así,ojalá",negativo,0.703361690044403
@skullkitz,Que poco nivel educativo refleja la chica Brenda la viajera. Como vas a resumir el estado actual de nuestro país como una utopía… vaya mierda de análisis Juan le cerró la boca educadamente con la mejor frase del día: “de eso tan bueno no dan tanto”,0,2026-02-03T08:11:47Z,nivel educativo refleja chica brenda viajera vas resumir actual país utopía vaya mierda análisis juan cerró boca educadamente mejor frase día tan bueno dan,sin info,"nivel,educativo,refleja,chica,brenda,viajera,vas,resumir,actual,país,utopía,vaya,mierda,análisis,juan,cerró,boca,educadamente,mejor,frase,día,tan,bueno,dan",negativo,0.981057286262512
@bereniceoviedo3278,"Mi hermano fue hace tres meses y nos contó que disfrutó mucho su estadía, que tienen lugares muy bonitos, y que es un hermoso país",0,2026-02-03T08:06:56Z,hermano hace tres meses contó disfrutó estadía lugares bonitos hermoso país,sin info,"hermano,hace,tres,meses,contó,disfrutó,estadía,lugares,bonitos,hermoso,país",positivo,0.976882457733154
@CarlosAguilargefs,"Gracias Juan por vicitar mi pais, como victima de las pandillas te puedondecir, que no importa como se logro la paz, asi queremos vivir, pandillas nunca mas.",0,2026-02-03T08:05:40Z,gracias juan vicitar pais victima pandillas puedondecir importa logro paz asi queremos vivir pandillas nunca mas,sin info,"gracias,juan,vicitar,pais,victima,pandillas,puedondecir,importa,logro,paz,asi,queremos,vivir,pandillas,nunca,mas",negativo,0.694520235061646
@Michaelmontreal,Gracias a Dios ahora la vida es otra yo fui oficial de policía en una ocasión entramos a una zona peligrosa llamada campanera hacer operativos a mi lado mi amigo del alma esperando para hacer capturas estos sujetos tenian mejor armamento que nosotros y ese momento una balasera mi amigo y compañero cayó justo alado mío con un disparo en su cuerpo q lo desvivió me dio tanto coraje y rabia q seguia con mas fuerza hasta q vi q no servía de nada ya q eran liberados al siguiente día hasta q pusieron precio a mi cabeza tuve q huir 😢 con tristeza este año regrese después de 21 años solamente puedo decir gracias presidente por lo q a hecho en el país la seguridad no solo es en San Salvador es en todo el país y por fin pude poner flores en la tumba de mi gra hermano q ese día perdió la vida combatiendo a esos terroristas,0,2026-02-03T07:57:37Z,gracias dios ahora vida oficial policía ocasión entramos zona peligrosa llamada campanera hacer operativos lado amigo alma esperando hacer capturas sujetos tenian mejor armamento momento balasera amigo compañero cayó justo alado disparo cuerpo desvivió dio coraje rabia seguia mas fuerza servía liberados siguiente día pusieron precio cabeza huir tristeza año regrese después años solamente puedo decir gracias presidente hecho país seguridad solo san salvador país fin pude poner flores tumba gra hermano día perdió vida combatiendo terroristas,El Salvador,"gracias,dios,ahora,vida,oficial,policía,ocasión,entramos,zona,peligrosa,llamada,campanera,hacer,operativos,lado,amigo,alma,esperando,hacer,capturas,sujetos,tenian,mejor,armamento,momento,balasera,amigo,compañero,cayó,justo,alado,disparo,cuerpo,desvivió,dio,coraje,rabia,seguia,mas,fuerza,servía,liberados,siguiente,día,pusieron,precio,cabeza,huir,tristeza,año,regrese,después,años,solamente,puedo,decir,gracias,presidente,hecho,país,seguridad,solo,san,salvador,país,fin,pude,poner,flores,tumba,gra,hermano,día,perdió,vida,combatiendo,terroristas",negativo,0.718363285064697
@noemibenitez992,"No se preocupen que el alma de los inocentes asesinados por el turco bukele, les va venir su espíritu, y no van a vivir en paz, ni después de muertos",0,2026-02-03T07:42:08Z,preocupen alma inocentes asesinados turco bukele venir espíritu van vivir paz después muertos,sin info,"preocupen,alma,inocentes,asesinados,turco,bukele,venir,espíritu,van,vivir,paz,después,muertos",negativo,0.898873150348663
@kathkoko4350,Juan contacté a GORDOSOYACITY él ayuda a las personas en situación paupérrima 😢,1,2026-02-03T07:26:12Z,juan contacté gordosoyacity ayuda personas situación paupérrima,sin info,"juan,contacté,gordosoyacity,ayuda,personas,situación,paupérrima",negativo,0.86753123998642
@stevengrand187,"Mi país Costa Rica 🇨🇷 quiere seguir los mismos pasos que El Salvador, el presidente abiertamente así lo dice, pero no sé a qué costo y qué tan bueno/malo sea el modelo de gobierno. 
Lo único que podría decir es que felicidades al pueblo de El Salvador porque ahora caminan libres y tienen un país muy bello.",0,2026-02-03T07:09:47Z,país costa rica quiere seguir mismos pasos salvador presidente abiertamente así dice costo tan bueno malo modelo gobierno único podría decir felicidades pueblo salvador ahora caminan libres país bello,"El Salvador, Costa Rica","país,costa,rica,quiere,seguir,mismos,pasos,salvador,presidente,abiertamente,así,dice,costo,tan,bueno,malo,modelo,gobierno,único,podría,decir,felicidades,pueblo,salvador,ahora,caminan,libres,país,bello",positivo,0.903243958950043
@eduardomazzi647,😮😮😮😮😮😮😮 Juan cuando anduviste en el salvador ❓,0,2026-02-03T06:56:54Z,juan anduviste salvador,sin info,"juan,anduviste,salvador",neutro,0.658013880252838
@Enquécreemosloscatólicos,"Juan gracias por visitar nuestro país, solo hay un dato para corregir,  nuestra independencia fue el 15 de Septiembre de 1821, soy un seguidor de tu canal desde hace unos años, felicidades!!!!",0,2026-02-03T06:45:59Z,juan gracias visitar país solo dato corregir independencia septiembre 1821 seguidor canal hace años felicidades,sin info,"juan,gracias,visitar,país,solo,dato,corregir,independencia,septiembre,1821,seguidor,canal,hace,años,felicidades",positivo,0.932931363582611
